iter,loss,alpha,beta
2794.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2795.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2796.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2797.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2798.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2799.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2800.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2801.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2802.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2803.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2804.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2805.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2806.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2807.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2808.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2809.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2810.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2811.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2812.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2813.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2814.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2815.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2816.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2817.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2818.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2819.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2820.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2821.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2822.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2823.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2824.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2825.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2826.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2827.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2828.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2829.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2830.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2831.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2832.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2833.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2834.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2835.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2836.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2837.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2838.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2839.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2840.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2841.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2842.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2843.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2844.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2845.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2846.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2847.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2848.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2849.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2850.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2851.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2852.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2853.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2854.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2855.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2856.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2857.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2858.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2859.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2860.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2861.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2862.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2863.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2864.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2865.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2866.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2867.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2868.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2869.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2870.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2871.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2872.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2873.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2874.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2875.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2876.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2877.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2878.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2879.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2880.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2881.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2882.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2883.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2884.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2885.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2886.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2887.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2888.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2889.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2890.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2891.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2892.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2893.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2894.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2895.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2896.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2897.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2898.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2899.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2900.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2901.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2902.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2903.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2904.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2905.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2906.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2907.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2908.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2909.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2910.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2911.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2912.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2913.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2914.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2915.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2916.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2917.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2918.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2919.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2920.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2921.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2922.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2923.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2924.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2925.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2926.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2927.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2928.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2929.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2930.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2931.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2932.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2933.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2934.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2935.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2936.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2937.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2938.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2939.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2940.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2941.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2942.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2943.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2944.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2945.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2946.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2947.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2948.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2949.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2950.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2951.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2952.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2953.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2954.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2955.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2956.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2957.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2958.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2959.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2960.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2961.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2962.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2963.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2964.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2965.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2966.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2967.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2968.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2969.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2970.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2971.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2972.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2973.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2974.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2975.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2976.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2977.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2978.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2979.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2980.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2981.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2982.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2983.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2984.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2985.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2986.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2987.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2988.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2989.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2990.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2991.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2992.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2993.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2994.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2995.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2996.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2997.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2998.0,0.24060772607197511,0.08944928324710369,3.094312821984866
2999.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3000.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3001.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3002.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3003.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3004.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3005.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3006.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3007.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3008.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3009.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3010.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3011.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3012.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3013.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3014.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3015.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3016.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3017.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3018.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3019.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3020.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3021.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3022.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3023.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3024.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3025.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3026.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3027.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3028.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3029.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3030.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3031.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3032.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3033.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3034.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3035.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3036.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3037.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3038.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3039.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3040.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3041.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3042.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3043.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3044.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3045.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3046.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3047.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3048.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3049.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3050.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3051.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3052.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3053.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3054.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3055.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3056.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3057.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3058.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3059.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3060.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3061.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3062.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3063.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3064.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3065.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3066.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3067.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3068.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3069.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3070.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3071.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3072.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3073.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3074.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3075.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3076.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3077.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3078.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3079.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3080.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3081.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3082.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3083.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3084.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3085.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3086.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3087.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3088.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3089.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3090.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3091.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3092.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3093.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3094.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3095.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3096.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3097.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3098.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3099.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3100.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3101.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3102.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3103.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3104.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3105.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3106.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3107.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3108.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3109.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3110.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3111.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3112.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3113.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3114.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3115.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3116.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3117.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3118.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3119.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3120.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3121.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3122.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3123.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3124.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3125.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3126.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3127.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3128.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3129.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3130.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3131.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3132.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3133.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3134.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3135.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3136.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3137.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3138.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3139.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3140.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3141.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3142.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3143.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3144.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3145.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3146.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3147.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3148.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3149.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3150.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3151.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3152.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3153.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3154.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3155.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3156.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3157.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3158.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3159.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3160.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3161.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3162.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3163.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3164.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3165.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3166.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3167.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3168.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3169.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3170.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3171.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3172.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3173.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3174.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3175.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3176.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3177.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3178.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3179.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3180.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3181.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3182.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3183.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3184.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3185.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3186.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3187.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3188.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3189.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3190.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3191.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3192.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3193.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3194.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3195.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3196.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3197.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3198.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3199.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3200.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3201.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3202.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3203.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3204.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3205.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3206.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3207.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3208.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3209.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3210.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3211.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3212.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3213.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3214.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3215.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3216.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3217.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3218.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3219.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3220.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3221.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3222.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3223.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3224.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3225.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3226.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3227.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3228.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3229.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3230.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3231.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3232.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3233.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3234.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3235.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3236.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3237.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3238.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3239.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3240.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3241.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3242.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3243.0,0.24060772607197511,0.08944928324710369,3.094312821984866
3244.0,0.24060772607197511,0.08944928324710369,3.094312821984866
